intervention_id,order_id,merchant_id,intervention_type,action_owner,initiated_by,confidence_score,outcome,executed_at,completed_at
INT01634,ORD000960,M049,merchant_confirmation,merchant,merchant,0.9114,rto,2026-03-11 17:45:42,2026-03-12 04:45:42
INT01635,ORD001015,M012,verification,delhivery,system,0.9402,rto,2026-03-13 17:48:05,2026-03-13 21:48:05
INT01636,ORD002872,M033,verification,delhivery,system,0.8183,successful_delivery,2025-12-12 03:43:28,2025-12-13 18:43:28
INT01637,ORD000080,M021,merchant_confirmation,merchant,system,0.7051,rto,2026-03-17 10:52:31,2026-03-20 00:52:31
INT01638,ORD000193,M062,express_upgrade,delhivery,system,0.7477,pending,2025-10-21 12:10:57,
INT01639,ORD003860,M071,cod_to_prepaid,merchant,system,0.7303,pending,2025-11-23 21:36:46,
INT01640,ORD000762,M064,premium_courier,delhivery,system,0.7615,rto,2025-12-16 09:57:37,2025-12-17 21:57:37
INT01641,ORD000854,M098,cod_to_prepaid,merchant,merchant,0.8692,rto,2025-12-22 21:02:35,2025-12-24 03:02:35
INT01642,ORD003059,M053,premium_courier,delhivery,system,0.5816,successful_delivery,2026-03-05 10:28:38,2026-03-06 23:28:38
INT01643,ORD004980,M070,cod_to_prepaid,merchant,system,0.8614,successful_delivery,2026-01-21 08:15:49,2026-01-22 19:15:49
INT01644,ORD001457,M095,cod_to_prepaid,merchant,system,0.7530,pending,2025-10-19 04:14:07,
INT01645,ORD002081,M098,address_enrichment_outreach,delhivery,system,0.7008,successful_delivery,2026-01-04 19:01:17,2026-01-07 08:01:17
INT01646,ORD002556,M031,merchant_confirmation,merchant,system,0.7524,successful_delivery,2025-10-21 11:27:41,2025-10-23 10:27:41
INT01647,ORD001367,M032,verification,delhivery,system,0.6844,successful_delivery,2025-10-13 17:01:48,2025-10-16 13:01:48
INT01648,ORD004760,M051,merchant_confirmation,merchant,system,0.6675,successful_delivery,2025-10-11 16:21:20,2025-10-14 05:21:20
INT01649,ORD000031,M026,cod_to_prepaid,merchant,system,0.6596,rto,2026-01-09 11:27:16,2026-01-10 10:27:16
INT01650,ORD004402,M087,merchant_confirmation,merchant,system,0.4924,successful_delivery,2025-11-25 11:39:53,2025-11-25 14:39:53
INT01651,ORD004095,M011,merchant_confirmation,merchant,system,0.7497,successful_delivery,2026-03-02 19:37:29,2026-03-04 19:37:29
INT01652,ORD002686,M061,cod_to_prepaid,merchant,merchant,0.5707,successful_delivery,2026-02-15 16:45:08,2026-02-17 12:45:08
INT01653,ORD004900,M034,cod_to_prepaid,merchant,merchant,0.7304,pending,2025-10-17 22:35:38,
INT01654,ORD004503,M006,premium_courier,delhivery,system,0.6290,successful_delivery,2025-12-16 19:50:40,2025-12-19 00:50:40
INT01655,ORD001972,M089,premium_courier,delhivery,system,0.6809,successful_delivery,2025-12-19 12:25:17,2025-12-19 13:25:17
INT01656,ORD002695,M105,cod_to_prepaid,merchant,merchant,0.9381,successful_delivery,2026-02-18 14:32:30,2026-02-20 12:32:30
INT01657,ORD002757,M102,cod_to_prepaid,merchant,system,0.4336,successful_delivery,2026-01-19 06:40:42,2026-01-19 21:40:42
INT01658,ORD004270,M105,cod_to_prepaid,merchant,merchant,0.8660,pending,2026-03-29 08:13:40,
INT01659,ORD001366,M060,verification,delhivery,system,0.7907,successful_delivery,2026-03-21 20:35:15,2026-03-24 12:35:15
INT01660,ORD003817,M098,premium_courier,delhivery,system,0.5180,successful_delivery,2025-12-26 17:39:25,2025-12-27 05:39:25
INT01661,ORD002770,M011,premium_courier,delhivery,system,0.5665,rto,2025-10-17 15:59:12,2025-10-18 05:59:12
INT01662,ORD002447,M027,premium_courier,delhivery,system,0.6419,pending,2025-10-30 15:22:20,
INT01663,ORD003996,M064,masked_calling,delhivery,system,0.3928,rto,2025-10-07 11:16:38,2025-10-07 14:16:38
INT01664,ORD003230,M047,cod_to_prepaid,merchant,merchant,0.6197,successful_delivery,2026-01-06 10:06:15,2026-01-08 00:06:15
INT01665,ORD000306,M029,verification,delhivery,system,0.6626,pending,2026-02-15 22:59:01,
INT01666,ORD001324,M100,merchant_confirmation,merchant,system,0.4033,successful_delivery,2026-02-28 14:28:03,2026-03-02 04:28:03
INT01667,ORD001729,M006,cod_to_prepaid,merchant,merchant,1.0000,successful_delivery,2026-02-15 09:02:44,2026-02-15 13:02:44
INT01668,ORD000273,M019,cod_to_prepaid,merchant,system,1.0000,successful_delivery,2026-03-19 14:06:11,2026-03-20 18:06:11
INT01669,ORD004285,M047,verification,delhivery,system,0.5673,rto,2025-10-26 09:54:26,2025-10-28 06:54:26
INT01670,ORD003027,M077,cod_to_prepaid,merchant,system,0.7146,successful_delivery,2025-11-24 10:32:40,2025-11-26 21:32:40
INT01671,ORD000955,M109,cod_to_prepaid_outreach,delhivery,system,0.8902,pending,2026-03-10 05:36:01,
INT01672,ORD001532,M079,masked_calling,delhivery,system,0.6468,rto,2025-12-12 03:35:20,2025-12-14 04:35:20
INT01673,ORD001857,M082,merchant_confirmation,merchant,system,0.5321,successful_delivery,2026-01-08 09:18:33,2026-01-10 01:18:33
INT01674,ORD004612,M112,verification,delhivery,system,0.7903,pending,2026-01-05 20:25:03,
INT01675,ORD001675,M019,masked_calling,delhivery,system,0.8547,successful_delivery,2025-10-01 18:06:56,2025-10-01 19:06:56
INT01676,ORD003781,M095,verification,delhivery,system,0.5824,pending,2026-03-24 15:24:34,
INT01677,ORD004512,M022,verification,delhivery,system,0.4979,rto,2025-12-18 01:47:18,2025-12-20 14:47:18
INT01678,ORD000227,M007,premium_courier,delhivery,system,0.9184,successful_delivery,2025-10-20 10:10:05,2025-10-20 21:10:05
INT01679,ORD002125,M051,verification,delhivery,system,0.4238,pending,2025-10-15 06:07:55,
INT01680,ORD002971,M008,premium_courier,delhivery,system,1.0000,successful_delivery,2025-12-29 12:10:42,2025-12-31 04:10:42
INT01681,ORD000992,M078,premium_courier,delhivery,system,0.7103,rto,2025-10-16 04:40:19,2025-10-17 18:40:19
INT01682,ORD003240,M008,address_enrichment_outreach,delhivery,system,0.8151,pending,2025-11-09 14:00:35,
INT01683,ORD002425,M080,merchant_confirmation,merchant,system,0.5299,successful_delivery,2025-10-27 17:52:39,2025-10-30 08:52:39
INT01684,ORD000583,M092,merchant_confirmation,merchant,system,0.4137,successful_delivery,2025-12-08 10:23:25,2025-12-08 16:23:25
INT01685,ORD004280,M027,merchant_confirmation,merchant,merchant,0.9496,rto,2025-11-26 02:45:13,2025-11-26 23:45:13
INT01686,ORD001937,M065,cod_to_prepaid_outreach,delhivery,system,0.5450,pending,2026-02-08 12:58:29,
INT01687,ORD004460,M078,merchant_confirmation,merchant,system,0.8370,rto,2026-01-10 00:09:55,2026-01-11 19:09:55
INT01688,ORD001608,M065,premium_courier,delhivery,system,0.5697,pending,2026-01-14 12:31:45,
INT01689,ORD002561,M028,verification,delhivery,system,0.7870,successful_delivery,2026-01-19 01:27:11,2026-01-20 21:27:11
INT01690,ORD004581,M040,merchant_confirmation,merchant,merchant,0.7120,successful_delivery,2026-01-26 14:59:46,2026-01-28 20:59:46
INT01691,ORD003825,M051,verification,delhivery,system,0.7490,successful_delivery,2025-11-12 16:00:05,2025-11-13 21:00:05
INT01692,ORD001498,M034,verification,delhivery,system,0.6738,successful_delivery,2026-03-31 00:06:39,2026-03-31 02:06:39
INT01693,ORD002621,M037,cod_to_prepaid,merchant,merchant,0.7781,successful_delivery,2025-10-31 19:40:16,2025-11-01 16:40:16
INT01694,ORD000851,M079,verification,delhivery,system,0.9681,successful_delivery,2026-01-25 09:11:35,2026-01-26 23:11:35
INT01695,ORD000284,M107,cod_to_prepaid_outreach,delhivery,system,0.7914,successful_delivery,2025-10-29 09:30:08,2025-10-31 04:30:08
INT01696,ORD000843,M059,address_enrichment_outreach,delhivery,system,0.7355,successful_delivery,2025-12-12 23:49:50,2025-12-15 23:49:50
INT01697,ORD000603,M056,premium_courier,delhivery,system,0.8111,successful_delivery,2026-03-11 07:34:49,2026-03-13 07:34:49
INT01698,ORD002187,M056,merchant_confirmation,merchant,system,1.0000,pending,2025-11-26 10:57:44,
INT01699,ORD002272,M070,premium_courier,delhivery,system,0.6585,successful_delivery,2025-11-05 19:27:13,2025-11-08 11:27:13
INT01700,ORD002827,M025,merchant_confirmation,merchant,system,0.6589,rto,2025-10-20 15:04:05,2025-10-20 18:04:05
INT01701,ORD004187,M068,premium_courier,delhivery,system,0.8919,pending,2025-11-13 15:14:12,
INT01702,ORD001235,M066,premium_courier,delhivery,system,0.7956,pending,2026-03-13 23:46:26,
INT01703,ORD002981,M054,cod_to_prepaid,merchant,system,0.8314,pending,2025-11-29 16:50:07,
INT01704,ORD002175,M072,premium_courier,delhivery,system,0.5902,successful_delivery,2025-12-30 21:46:33,2026-01-01 01:46:33
INT01705,ORD004488,M078,merchant_confirmation,merchant,system,0.8842,successful_delivery,2026-03-26 21:10:38,2026-03-27 09:10:38
INT01706,ORD004804,M039,verification,delhivery,system,0.7324,rto,2025-12-26 11:14:06,2025-12-27 00:14:06
INT01707,ORD000356,M118,verification,delhivery,system,0.6958,pending,2026-02-03 16:23:06,
INT01708,ORD001341,M068,address_enrichment_outreach,delhivery,system,0.9885,successful_delivery,2025-11-30 09:19:36,2025-11-30 19:19:36
INT01709,ORD001194,M111,cod_to_prepaid,merchant,system,0.7201,successful_delivery,2026-03-12 18:13:12,2026-03-13 10:13:12
INT01710,ORD002449,M095,merchant_confirmation,merchant,system,0.5753,rto,2026-01-04 23:22:09,2026-01-05 02:22:09
INT01711,ORD000800,M079,verification,delhivery,system,0.8613,successful_delivery,2025-11-27 16:03:47,2025-11-30 11:03:47
INT01712,ORD003428,M002,verification,delhivery,system,0.5931,successful_delivery,2026-02-26 01:06:35,2026-02-26 07:06:35
INT01713,ORD001590,M110,merchant_confirmation,merchant,merchant,0.6572,successful_delivery,2025-12-08 09:46:07,2025-12-10 10:46:07
INT01714,ORD004319,M033,verification,delhivery,system,0.4742,pending,2025-11-20 13:50:54,
INT01715,ORD001073,M102,masked_calling,delhivery,system,0.6479,successful_delivery,2026-03-21 16:53:09,2026-03-22 07:53:09
INT01716,ORD003713,M086,verification,delhivery,system,0.8839,rto,2025-10-28 05:12:23,2025-10-29 11:12:23
INT01717,ORD003600,M010,merchant_confirmation,merchant,system,0.8749,pending,2026-01-18 21:02:47,
INT01718,ORD001881,M097,address_enrichment_outreach,delhivery,system,0.6210,rto,2025-12-14 10:58:42,2025-12-15 01:58:42
INT01719,ORD000430,M002,masked_calling,delhivery,system,1.0000,successful_delivery,2025-10-12 13:41:36,2025-10-13 11:41:36
INT01720,ORD000726,M077,cod_to_prepaid,merchant,system,0.8481,rto,2026-01-14 11:09:21,2026-01-15 06:09:21
INT01721,ORD000671,M060,verification,delhivery,system,0.7851,rto,2025-12-12 18:39:53,2025-12-14 16:39:53
INT01722,ORD004436,M067,verification,delhivery,system,0.8208,pending,2025-11-05 05:55:50,
INT01723,ORD001314,M108,cod_to_prepaid,merchant,merchant,0.8837,rto,2026-03-21 13:18:43,2026-03-23 14:18:43
INT01724,ORD003360,M043,premium_courier,delhivery,system,0.5317,successful_delivery,2026-01-22 06:50:25,2026-01-23 22:50:25
INT01725,ORD001214,M034,express_upgrade,delhivery,system,0.6297,successful_delivery,2025-11-24 20:46:04,2025-11-27 01:46:04
INT01726,ORD003202,M110,premium_courier,delhivery,system,0.5807,rto,2026-03-06 17:45:48,2026-03-08 08:45:48
INT01727,ORD001827,M033,verification,delhivery,system,0.9740,rto,2026-03-14 12:55:00,2026-03-17 11:55:00
INT01728,ORD001370,M080,premium_courier,delhivery,system,0.6240,successful_delivery,2026-03-02 20:04:34,2026-03-03 19:04:34
INT01729,ORD000802,M108,cod_to_prepaid,merchant,merchant,0.7544,pending,2026-01-25 13:41:53,
INT01730,ORD003711,M108,verification,delhivery,system,0.7055,pending,2026-01-03 07:41:26,
INT01731,ORD002888,M060,verification,delhivery,system,0.5278,pending,2026-01-01 15:13:45,
INT01732,ORD004573,M074,cod_to_prepaid,merchant,system,0.7042,successful_delivery,2026-03-05 18:00:11,2026-03-07 00:00:11
INT01733,ORD000468,M001,merchant_confirmation,merchant,merchant,0.6308,rto,2025-10-14 13:21:27,2025-10-16 18:21:27
INT01734,ORD003255,M040,premium_courier,delhivery,system,0.6604,successful_delivery,2026-01-04 22:06:05,2026-01-07 13:06:05
INT01735,ORD004978,M015,cod_to_prepaid,merchant,system,0.8949,successful_delivery,2025-10-28 11:05:30,2025-10-30 04:05:30
INT01736,ORD004361,M022,verification,delhivery,system,0.9351,rto,2025-12-25 17:56:19,2025-12-26 04:56:19
INT01737,ORD003084,M020,merchant_confirmation,merchant,merchant,0.8667,rto,2026-01-13 17:40:14,2026-01-14 04:40:14
INT01738,ORD004124,M076,cod_to_prepaid_outreach,delhivery,system,0.5497,pending,2026-03-14 21:38:05,
INT01739,ORD000608,M056,cod_to_prepaid,merchant,system,0.5472,successful_delivery,2025-10-12 18:32:35,2025-10-13 17:32:35
INT01740,ORD002916,M056,merchant_confirmation,merchant,merchant,0.6457,rto,2026-01-13 09:42:00,2026-01-13 13:42:00
INT01741,ORD004732,M100,express_upgrade,delhivery,system,0.7447,successful_delivery,2025-11-17 00:17:57,2025-11-19 12:17:57
INT01742,ORD002763,M024,verification,delhivery,system,0.6228,successful_delivery,2026-02-22 11:03:17,2026-02-24 16:03:17
INT01743,ORD004406,M097,premium_courier,delhivery,system,0.9346,successful_delivery,2025-11-30 14:29:07,2025-12-01 13:29:07
INT01744,ORD002989,M107,cod_to_prepaid_outreach,delhivery,system,0.6367,successful_delivery,2025-12-28 17:44:30,2025-12-31 16:44:30
INT01745,ORD001043,M052,address_enrichment_outreach,delhivery,system,0.8609,successful_delivery,2026-01-22 11:35:14,2026-01-23 09:35:14
INT01746,ORD002020,M026,cod_to_prepaid,merchant,merchant,0.6848,successful_delivery,2025-11-15 09:00:17,2025-11-15 22:00:17
INT01747,ORD004217,M054,address_enrichment_outreach,delhivery,system,0.9013,successful_delivery,2026-01-17 02:29:41,2026-01-18 10:29:41
INT01748,ORD003784,M023,verification,delhivery,system,0.7306,successful_delivery,2026-03-09 18:15:53,2026-03-10 20:15:53
INT01749,ORD004049,M098,cod_to_prepaid,merchant,system,0.6824,successful_delivery,2025-11-07 07:32:33,2025-11-10 02:32:33
INT01750,ORD000334,M026,cod_to_prepaid_outreach,delhivery,system,0.6715,rto,2025-10-10 13:18:39,2025-10-10 20:18:39
INT01751,ORD004741,M012,premium_courier,delhivery,system,0.7699,successful_delivery,2025-10-31 10:55:54,2025-11-01 06:55:54
INT01752,ORD000874,M099,cod_to_prepaid,merchant,system,0.8136,successful_delivery,2026-01-23 20:03:05,2026-01-26 11:03:05
INT01753,ORD002928,M038,address_enrichment_outreach,delhivery,system,0.8130,rto,2025-12-22 08:59:11,2025-12-24 01:59:11
INT01754,ORD001392,M115,masked_calling,delhivery,system,0.8967,successful_delivery,2026-01-18 12:20:36,2026-01-19 07:20:36
INT01755,ORD003791,M057,merchant_confirmation,merchant,merchant,0.7077,successful_delivery,2025-12-28 09:21:40,2025-12-30 11:21:40
INT01756,ORD001412,M062,verification,delhivery,system,0.6786,rto,2026-03-04 10:56:32,2026-03-07 02:56:32
INT01757,ORD002990,M118,cod_to_prepaid,merchant,merchant,0.7214,pending,2026-01-14 22:31:52,
INT01758,ORD001104,M007,premium_courier,delhivery,system,0.6991,rto,2025-11-11 19:51:37,2025-11-14 11:51:37
INT01759,ORD001768,M116,cod_to_prepaid,merchant,system,0.6744,successful_delivery,2025-10-12 00:41:41,2025-10-14 01:41:41
INT01760,ORD000516,M057,verification,delhivery,system,0.8333,rto,2026-03-18 12:26:39,2026-03-20 11:26:39
INT01761,ORD002101,M031,cod_to_prepaid,merchant,system,0.8027,rto,2026-01-20 15:51:11,2026-01-21 01:51:11
INT01762,ORD004069,M073,cod_to_prepaid,merchant,merchant,0.5215,successful_delivery,2025-11-25 14:30:46,2025-11-25 22:30:46
INT01763,ORD000592,M074,merchant_confirmation,merchant,merchant,0.9179,successful_delivery,2026-01-27 18:04:07,2026-01-29 02:04:07
INT01764,ORD000688,M053,masked_calling,delhivery,system,0.8700,successful_delivery,2026-03-10 11:22:32,2026-03-11 13:22:32
INT01765,ORD001697,M001,verification,delhivery,system,0.6040,successful_delivery,2025-10-27 22:58:01,2025-10-30 19:58:01
INT01766,ORD002327,M079,verification,delhivery,system,0.9071,successful_delivery,2026-02-16 13:28:13,2026-02-16 22:28:13
INT01767,ORD000896,M112,merchant_confirmation,merchant,merchant,0.3786,pending,2025-11-02 14:37:56,
INT01768,ORD003832,M115,cod_to_prepaid,merchant,merchant,0.5598,pending,2026-03-21 16:57:41,
INT01769,ORD001538,M008,address_enrichment_outreach,delhivery,system,0.7466,successful_delivery,2026-02-12 10:48:54,2026-02-14 01:48:54
INT01770,ORD000320,M022,premium_courier,delhivery,system,0.7666,successful_delivery,2026-02-14 08:47:30,2026-02-16 11:47:30
INT01771,ORD001712,M089,cod_to_prepaid,merchant,system,0.9659,successful_delivery,2025-11-18 12:17:28,2025-11-19 17:17:28
INT01772,ORD004887,M001,express_upgrade,delhivery,system,0.9363,rto,2025-10-15 20:14:11,2025-10-16 03:14:11
INT01773,ORD001928,M092,merchant_confirmation,merchant,system,0.7204,rto,2026-03-23 04:25:57,2026-03-23 20:25:57
INT01774,ORD004161,M011,verification,delhivery,system,0.8462,successful_delivery,2026-03-29 22:11:52,2026-03-30 14:11:52
INT01775,ORD004417,M065,cod_to_prepaid,merchant,system,0.6427,rto,2025-12-29 21:11:14,2025-12-30 09:11:14
INT01776,ORD000574,M026,merchant_confirmation,merchant,system,0.6221,successful_delivery,2025-10-19 16:23:25,2025-10-22 03:23:25
INT01777,ORD001745,M021,merchant_confirmation,merchant,merchant,0.7201,successful_delivery,2025-12-19 14:04:22,2025-12-22 12:04:22
INT01778,ORD002500,M010,premium_courier,delhivery,system,0.6431,pending,2025-10-17 22:17:43,
INT01779,ORD001715,M048,cod_to_prepaid,merchant,merchant,1.0000,pending,2025-11-03 04:20:19,
INT01780,ORD004939,M036,verification,delhivery,system,0.9311,pending,2025-12-27 22:11:16,
INT01781,ORD003911,M006,merchant_confirmation,merchant,system,0.5906,successful_delivery,2025-12-29 05:28:25,2025-12-31 19:28:25
INT01782,ORD004486,M033,verification,delhivery,system,0.7301,rto,2026-02-19 12:45:26,2026-02-21 22:45:26
INT01783,ORD004793,M049,cod_to_prepaid_outreach,delhivery,system,0.9894,rto,2026-02-01 06:23:10,2026-02-01 14:23:10
INT01784,ORD002611,M053,merchant_confirmation,merchant,merchant,0.4484,pending,2026-01-27 13:23:41,
INT01785,ORD004645,M002,merchant_confirmation,merchant,merchant,0.8138,successful_delivery,2026-02-01 23:31:27,2026-02-02 16:31:27
INT01786,ORD004212,M095,cod_to_prepaid,merchant,merchant,0.7702,rto,2025-11-11 17:08:17,2025-11-13 00:08:17
INT01787,ORD003658,M095,verification,delhivery,system,0.7493,rto,2025-11-03 14:45:47,2025-11-04 08:45:47
INT01788,ORD001337,M030,cod_to_prepaid,merchant,merchant,0.6487,successful_delivery,2025-12-22 16:14:20,2025-12-24 23:14:20
INT01789,ORD002151,M057,verification,delhivery,system,0.5643,successful_delivery,2025-11-19 07:17:56,2025-11-20 21:17:56
INT01790,ORD000498,M009,merchant_confirmation,merchant,system,0.9086,successful_delivery,2026-03-20 22:28:17,2026-03-21 11:28:17
INT01791,ORD004727,M079,verification,delhivery,system,0.8386,successful_delivery,2026-03-14 19:56:09,2026-03-16 15:56:09
INT01792,ORD003036,M065,address_enrichment_outreach,delhivery,system,0.9401,successful_delivery,2025-12-28 02:49:59,2025-12-30 11:49:59
INT01793,ORD004252,M052,premium_courier,delhivery,system,0.6250,successful_delivery,2026-01-24 16:16:21,2026-01-25 15:16:21
INT01794,ORD001217,M088,masked_calling,delhivery,system,0.7946,successful_delivery,2026-01-14 11:35:57,2026-01-15 03:35:57
INT01795,ORD004856,M054,verification,delhivery,system,0.8123,rto,2025-12-05 19:31:46,2025-12-05 20:31:46
INT01796,ORD001573,M041,merchant_confirmation,merchant,system,0.6503,successful_delivery,2025-12-18 15:48:34,2025-12-19 03:48:34
INT01797,ORD001872,M019,cod_to_prepaid_outreach,delhivery,system,0.5861,successful_delivery,2026-01-27 06:43:50,2026-01-27 09:43:50
INT01798,ORD000491,M074,cod_to_prepaid,merchant,merchant,0.8388,successful_delivery,2026-01-13 12:04:19,2026-01-16 02:04:19
INT01799,ORD003788,M027,premium_courier,delhivery,system,0.4921,successful_delivery,2025-12-22 16:42:04,2025-12-25 03:42:04
